subject,subjNum,condition,runNum,trial,playerNum,endowment,propReturned,returned,trialRT,optimal_choice,binned_trial_num,delta,q_val
2,4002,2,2,60,1,10,0.1,4,0.984344579,0,15,-22.07195055,16.07195053
3,4003,2,1,1,1,2.5,0.1,1,1.877933461,0,1,-1.810089518,0.252088304
3,4003,2,1,2,4,2.5,0.3,3,1.678323923,10,1,0.189910482,0.38845914
3,4003,2,1,3,1,0,0.05,0,1.812306513,0,2,-0.252088304,0.244010566
3,4003,2,1,4,4,2.5,0.1,1,1.468927075,0,2,-1.867832159,0.307980681
3,4003,2,1,5,1,2.5,0,0,1.402994975,0,3,-2.591176273,0.008146472
3,4003,2,1,6,2,2.5,0.5,5,1.446537598,10,1,2.189910482,1.213791379
3,4003,2,1,7,3,2.5,0.25,2.5,2.916094989,10,1,-0.310089518,0.300153231
3,4003,2,1,8,3,-1,0.25,-1,-1,10,2,0,0.300153231
3,4003,2,1,9,4,0,0.2,0,1.568993267,0,3,-0.09595917,0.092884323
3,4003,2,1,10,1,0,0,0,0.702347932,0,4,-0.000294668,0.000285226
3,4003,2,1,11,2,2.5,0.4,4,1.006466355,10,2,0.294084536,1.327274188
3,4003,2,1,12,2,2.5,0.5,5,2.086815574,10,3,1.172725812,1.811218398
3,4003,2,1,13,3,2.5,0.3,3,1.321718658,10,3,0.113403849,0.433394077
3,4003,2,1,14,3,2.5,0.35,3.5,1.142896486,10,4,0.566605923,0.667213145
3,4003,2,1,15,1,0,0,0,0.748534636,0,5,-0.138330047,0.133897498
3,4003,2,1,16,2,5,0.5,10,2.491885881,10,4,3.156374392,3.14615438
3,4003,2,1,17,4,7.5,0,0,2.030584276,0,4,-7.922547433,0.168682987
3,4003,2,1,18,3,2.5,0.25,2.5,1.046576795,10,5,-0.210597651,0.203849411
3,4003,2,1,19,4,2.5,0.4,4,1.538839355,10,5,1.348549045,0.707951456
3,4003,2,1,20,1,0,0.1,0,1.034645444,0,6,0.241916854,-0.142085965
3,4003,2,1,21,4,2.5,0.2,2,2.399979482,0,6,-1.223507193,0.684302003
3,4003,2,1,22,2,7.5,0.45,13.5,0.498916511,10,5,3.517178185,3.934242088
3,4003,2,1,23,3,2.5,0.15,1.5,1.352712613,0,6,-1.432168352,0.386276973
3,4003,2,1,24,3,-1,0.15,-1,-1,0,7,0,0.386276973
3,4003,2,1,25,2,7.5,0.4,12,0.941116873,10,6,0.682944265,4.098883695
3,4003,2,1,26,3,2.5,0.25,2.5,2.155767679,10,8,-0.430191653,0.416406899
3,4003,2,1,27,2,7.5,0.45,13.5,1.066324439,10,7,1.93631649,4.862735722
3,4003,2,1,28,1,0,0.05,0,1.82183016,0,7,-2.70E-09,2.61E-09
3,4003,2,1,29,4,2.5,0.25,2.5,1.459545477,10,7,-0.926500744,0.896812616
3,4003,2,1,30,4,2.5,0.25,2.5,0.962482137,10,8,-0.896812616,0.868075794
3,4003,2,2,31,2,7.5,0.35,10.5,1.095208309,10,8,-1.713544153,4.658636569
3,4003,2,2,32,2,10,0.45,18,0.55732229,10,9,3.341363431,6.03750405
3,4003,2,2,33,3,2.5,0.25,2.5,1.300096261,10,9,-0.466370923,0.451426866
3,4003,2,2,34,3,2.5,0.2,2,2.673211106,0,10,-0.951426866,0.420940024
3,4003,2,2,35,2,10,0.5,20,1.037735758,10,10,4.07850644,7.604554986
3,4003,2,2,36,1,0,0.05,0,1.150230452,0,8,-0.071700628,0.069403105
3,4003,2,2,37,4,2.5,0.35,3.5,1.204351041,10,9,-0.083101125,1.080438292
3,4003,2,2,38,1,0,0.05,0,0.824029927,0,9,-0.062603403,0.060597384
3,4003,2,2,39,1,0,0.1,0,0.903609168,0,10,-0.060597384,0.058655645
3,4003,2,2,40,3,2.5,0.3,3,2.089649432,10,11,-0.160448735,0.65530743
3,4003,2,2,41,4,2.5,0.45,4.5,1.125992743,10,10,0.942771167,1.446278552
3,4003,2,2,42,2,10,0.45,18,0.590381973,10,11,0.370698969,7.782275936
3,4003,2,2,43,1,0,0.15,0,0.955807378,0,11,-0.129985772,0.125820601
3,4003,2,2,44,2,10,0.5,20,0.714101428,10,12,2.228360075,8.69120863
3,4003,2,2,45,3,-1,0.35,-1,-1,10,12,0,0.872418175
3,4003,2,2,46,3,2.5,0.2,2,0.99915731,0,13,-1.372418175,0.828441388
3,4003,2,2,47,4,-1,0.15,-1,-1,0,11,0,1.490469899
3,4003,2,2,48,2,10,0.4,16,0.741804557,10,13,-2.578911301,8.496274511
3,4003,2,2,49,1,0,0,0,0.864687153,0,12,0.054206661,-0.031837409
3,4003,2,2,50,2,10,0.35,14,0.905751266,10,14,-4.499760108,8.355573011
3,4003,2,2,51,4,-1,0.5,-1,-1,10,12,0,0.914747273
3,4003,2,2,52,1,0,0.2,0,0.829374779,0,13,0.400027695,-0.234949818
3,4003,2,2,53,1,0,0,0,0.892991613,0,14,0.234949818,-0.137993989
3,4003,2,2,54,4,5,0.25,5,0.905946046,10,13,-0.955577595,0.92495775
3,4003,2,2,55,1,0,0.15,0,0.994650433,0,15,0.216183576,-0.126971939
3,4003,2,2,56,3,2.5,0.2,2,1.763444452,0,14,-0.729260532,0.205892629
3,4003,2,2,57,2,10,0.3,12,0.628678756,10,15,-6.272443457,8.071453763
3,4003,2,2,58,4,0,0.3,0,1.073088647,10,14,-0.365948378,0.35422219
3,4003,2,2,59,4,2.5,0.05,0.5,1.104040947,0,15,-2.35422219,0.278785177
3,4003,2,2,60,3,2.5,0.3,3,1.617893076,10,15,1.029922849,-0.104908583
4,4004,2,1,1,3,2.5,0.3,3,1.649047721,10,1,0.347085752,0.168693028
4,4004,2,1,2,2,5,0.5,10,0.771668473,10,1,4.847085752,0.373266432
4,4004,2,1,3,4,7.5,0.45,13.5,0.618905893,10,1,5.847085752,0.418727189
4,4004,2,1,4,1,10,0.05,2,0.818729029,0,1,-8.152914248,-1.309719682
4,4004,2,1,5,4,7.5,0,0,0.797222273,0,2,-7.918727189,-1.001893551
4,4004,2,1,6,2,5,0.5,10,0.596151715,10,2,5.013255177,0.214651196
4,4004,2,1,7,2,5,0.45,9,0.642673609,10,3,3.785348804,0.386736016
4,4004,2,1,8,2,5,0.45,9,0.623561332,10,4,3.613263984,0.550997729
4,4004,2,1,9,1,5,0.15,3,0.928795725,0,2,-0.407558711,-1.665557377
4,4004,2,1,10,3,2.5,0.35,3.5,0.617539524,10,2,1.133921958,-0.082373008
4,4004,2,1,11,1,2.5,0.1,1,0.557872951,0,3,0.156074429,-1.648979167
4,4004,2,1,12,3,2.5,0.25,2.5,0.753365969,10,3,0.081067763,-0.077382361
4,4004,2,1,13,1,2.5,0,0,0.568039769,0,4,-0.851698799,-1.801096082
4,4004,2,1,14,1,5,0,0,0.735281401,0,5,-3.198903918,-2.374979882
4,4004,2,1,15,2,0,0.4,0,0.443537153,10,5,-0.344856225,0.282988971
4,4004,2,1,16,3,5,0.2,4,0.894430707,0,4,-0.70807055,-0.418957403
4,4004,2,1,17,2,2.5,0.5,5,0.545920538,10,6,2.251572716,0.350785483
4,4004,2,1,18,3,5,0.15,3,1.015269387,0,5,-1.599872418,-0.687144913
4,4004,2,1,19,3,2.5,0.2,2,0.476715244,0,6,0.187144913,-0.678637163
4,4004,2,1,20,2,2.5,0.45,4.5,0.603452695,10,7,1.725740928,0.35271256
4,4004,2,1,21,4,2.5,0.15,1.5,0.693780168,0,3,0.198893825,-1.189851961
4,4004,2,1,22,1,2.5,0.15,1.5,0.462137034,0,6,1.467975311,-2.401240043
4,4004,2,1,23,4,2.5,0.4,4,0.436713316,10,4,2.677575337,-1.055850737
4,4004,2,1,24,3,2.5,0.15,1.5,1.316778632,0,7,-0.372127577,-0.694632161
4,4004,2,1,25,4,2.5,0.3,3,0.815486192,10,5,1.574014685,-1.002458787
4,4004,2,1,26,2,5,0.45,9,1.072143127,10,8,3.615955528,0.548428545
4,4004,2,1,27,1,5,0.1,2,1.079301413,0,7,-0.646392007,-2.469570807
4,4004,2,1,28,4,2.5,0.25,2.5,0.845822283,10,6,1.003769772,-0.958137639
4,4004,2,1,29,4,2.5,0.35,3.5,0.741720512,10,7,1.958137639,-0.869119221
4,4004,2,1,30,4,2.5,0.05,0.5,0.674447773,0,8,-1.130880779,-1.071999387
4,4004,2,2,31,1,2.5,0,0,0.922487727,0,8,-7.33E-09,-2.499999994
4,4004,2,2,32,2,10,0.35,14,0.485525784,10,9,3.513551731,0.646176988
4,4004,2,2,33,2,10,0.3,12,0.743223142,10,10,1.353823012,0.707722806
4,4004,2,2,34,1,2.5,0.2,2,0.582975763,0,9,1.959294315,-2.370223314
4,4004,2,2,35,4,2.5,0.2,2,1.023420423,0,9,0.514908201,-0.991500085
4,4004,2,2,36,2,10,0.5,20,1.025181894,10,11,9.271585528,1.149907764
4,4004,2,2,37,4,0,0.2,0,1.206815267,0,10,0.913962151,-0.87241274
4,4004,2,2,38,1,0,0.05,0,0.509627567,0,10,2.280735789,-2.177051815
4,4004,2,2,39,2,10,0.4,16,1.037718911,10,12,4.823375093,1.395899187
4,4004,2,2,40,3,5,0.25,5,1.528186524,10,8,0.507218771,-0.484160222
4,4004,2,2,41,4,2.5,0.25,2.5,1.246259425,10,11,0.808759466,-0.771992649
4,4004,2,2,42,4,0,0.5,0,0.86417238,10,12,0.771992649,-0.736897279
4,4004,2,2,43,3,5,0.25,5,1.247235641,10,9,0.470940449,-0.44953114
4,4004,2,2,44,3,5,0.25,5,1.547824718,10,10,0.44953114,-0.429095114
4,4004,2,2,45,1,0,0.05,0,0.786060953,0,11,2.111554608,-2.015561738
4,4004,2,2,46,2,10,0.5,20,0.516485746,10,13,8.561282463,1.827919914
4,4004,2,2,47,4,0,0.3,0,0.875696901,10,13,0.639942859,-0.610850572
4,4004,2,2,48,3,5,0.3,6,1.465122614,10,11,1.334486746,-0.273819969
4,4004,2,2,49,3,5,0.35,7,0.904470595,10,12,2.273819969,-0.170450393
4,4004,2,2,50,3,5,0.25,5,0.876635055,10,13,0.170450393,-0.162701589
4,4004,2,2,51,1,0,0,0,0.908016424,0,12,1.907010615,-1.82031647
4,4004,2,2,52,1,2.5,0.1,1,0.959636364,0,13,0.32031647,-1.805754641
4,4004,2,2,53,4,2.5,0.25,2.5,1.241855476,10,14,0.560621908,-0.535135612
4,4004,2,2,54,1,0,0.05,0,0.769343134,0,14,1.80106618,-1.71918835
4,4004,2,2,55,4,2.5,0.1,1,0.930844656,0,15,-0.97992664,-0.695872333
4,4004,2,2,56,2,10,0.4,16,0.856902306,10,14,4.144580166,2.043835583
4,4004,2,2,57,3,5,0.3,6,1.78424689,10,14,1.137494123,-0.08578278
4,4004,2,2,58,1,0,0,0,1.019788996,0,15,1.722845829,-1.644523954
4,4004,2,2,59,3,5,0.2,4,1.307546208,0,15,-0.928625317,-0.237970191
4,4004,2,2,60,2,10,0.35,14,0.654580296,10,15,1.9775707,2.11233116
5,4005,2,1,1,3,5,0.15,3,2.170124352,0,1,-2.000000295,-0.04608393
5,4005,2,1,2,3,2.5,0.35,3.5,0.649084943,10,2,1.04608393,-0.046083927
5,4005,2,1,3,2,2.5,0.45,4.5,0.772931109,10,1,1.999999705,2.99E-07
5,4005,2,1,4,1,5,0.15,3,1.156785449,0,1,-2.000000295,-0.04608393
5,4005,2,1,5,2,2.5,0.5,5,0.646887286,10,2,2.499999701,3.05E-07
5,4005,2,1,6,2,5,0.5,10,1.085075179,10,3,4.999999695,3.15E-07
5,4005,2,1,7,1,2.5,0.05,0.5,0.941250369,0,2,-1.958587797,-0.086542196
5,4005,2,1,8,2,0,0.4,0,1.094799567,10,4,0.092327201,-0.0923272
5,4005,2,1,9,3,2.5,0.2,2,0.912808903,0,3,-0.366317794,-0.14212294
5,4005,2,1,10,1,7.5,0,0,0.840539598,0,3,-7.396247152,-0.27417798
5,4005,2,1,11,1,5,0.05,1,1.123327418,0,4,-3.72582202,-0.360028777
5,4005,2,1,12,2,-1,0.5,-1,-1,10,5,0,-0.633887925
5,4005,2,1,13,3,2.5,0.35,3.5,0.970255225,10,4,1.666415503,-0.6664155
5,4005,2,1,14,4,2.5,0.25,2.5,1.337287723,10,1,-2.95E-07,2.88E-07
5,4005,2,1,15,2,0,0.35,0,0.631886321,10,6,0.63284992,-0.632849919
5,4005,2,1,16,4,2.5,0.25,2.5,1.026854904,10,2,-0.000394489,0.000385399
5,4005,2,1,17,4,5,0.4,8,1.122239907,10,3,2.999614601,0.000385405
5,4005,2,1,18,3,0,0.2,0,0.880237353,0,5,0.664171445,-0.664171443
5,4005,2,1,19,1,5,0.1,2,1.086325842,0,5,-2.643666993,-0.41724867
5,4005,2,1,20,2,0,0.5,0,0.759198373,10,7,0.755208393,-0.755208392
5,4005,2,1,21,2,0,0.3,0,0.879762789,10,8,0.755208392,-0.75520839
5,4005,2,1,22,1,2.5,0,0,1.279791921,0,6,-2.083692164,-0.464320497
5,4005,2,1,23,4,5,0.45,9,0.818027626,10,4,4.221107006,-0.221106997
5,4005,2,1,24,3,0,0.2,0,1.005518612,0,6,0.883448249,-0.883448248
5,4005,2,1,25,4,0,0.35,0,1.021757458,10,5,0.220556699,-0.220556699
5,4005,2,1,26,1,0,0,0,1.134734534,0,7,0.461003501,-0.4610035
5,4005,2,1,27,3,0,0.3,0,1.10283341,10,7,0.883023706,-0.883023704
5,4005,2,1,28,4,5,0.15,3,0.717187608,0,6,-1.780280491,-0.260740926
5,4005,2,1,29,4,2.5,0.2,2,0.838035318,0,7,-0.239259074,-0.266253959
5,4005,2,1,30,1,2.5,0,0,1.10335834,0,8,-1.94434576,-0.600456067
5,4005,2,2,31,1,2.5,0.1,1,1.126628902,0,9,-0.899543933,-0.621183456
5,4005,2,2,32,2,0,0.4,0,0.653568514,10,9,1.078540397,-1.078540395
5,4005,2,2,33,1,0,0.15,0,0.919340134,0,10,0.620511636,-0.620511635
5,4005,2,2,34,2,0,0.4,0,0.727550734,10,10,1.07815388,-1.078153878
5,4005,2,2,35,1,0,0.05,0,0.98517235,0,11,0.619840056,-0.619840055
5,4005,2,2,36,2,0,0.5,0,0.789664589,10,11,1.077767781,-1.077767779
5,4005,2,2,37,3,0,0.3,0,0.900267478,10,8,1.109497634,-1.109497631
5,4005,2,2,38,1,0,0.05,0,0.930881371,0,12,0.618477614,-0.618477613
5,4005,2,2,39,4,2.5,0.2,2,1.029788218,0,8,-0.103549234,-0.398836759
5,4005,2,2,40,3,0,0.3,0,0.765635646,10,9,1.113993678,-1.113993676
5,4005,2,2,41,2,2.5,0.45,4.5,0.915211662,10,12,3.080878819,-1.080878813
5,4005,2,2,42,3,2.5,0.15,1.5,0.919867069,0,10,0.112074606,-1.112074605
5,4005,2,2,43,3,0,0.25,0,0.984537503,10,11,1.112074605,-1.112074603
5,4005,2,2,44,4,2.5,0.25,2.5,0.855333583,10,9,0.395461267,-0.395461266
5,4005,2,2,45,1,2.5,0,0,1.120778941,0,13,-1.880262917,-0.663062306
5,4005,2,2,46,1,0,0.1,0,0.907812915,0,14,0.663062306,-0.663062305
5,4005,2,2,47,2,2.5,0.45,4.5,0.704602471,10,13,3.168092236,-1.16809223
5,4005,2,2,48,4,0,0.1,0,0.949568982,0,10,0.481710145,-0.481710144
5,4005,2,2,49,4,2.5,0.3,3,0.593957126,10,11,0.981710144,-0.481710142
5,4005,2,2,50,1,2.5,0.2,2,0.980233548,0,15,0.16017735,-0.660177349
5,4005,2,2,51,3,2.5,0.25,2.5,1.053245454,10,12,1.197065816,-1.197065814
5,4005,2,2,52,4,2.5,0,0,0.871761987,0,12,-2.019135281,-0.527389854
5,4005,2,2,53,3,0,0.25,0,0.933160895,10,13,1.292247528,-1.292247525
5,4005,2,2,54,4,0,0.3,0,1.31167625,10,13,0.526584917,-0.526584916
5,4005,2,2,55,2,2.5,0.45,4.5,0.865833608,10,14,3.260384016,-1.260384009
5,4005,2,2,56,3,0,0.25,0,0.996588447,10,14,1.289888634,-1.289888631
5,4005,2,2,57,3,2.5,0.25,2.5,0.888638594,10,15,1.289888631,-1.289888628
5,4005,2,2,58,4,2.5,0.05,0.5,1.156066164,0,14,-1.477052903,-0.556981511
5,4005,2,2,59,4,0,0.5,0,0.66839726,10,15,0.556981511,-0.55698151
5,4005,2,2,60,2,2.5,0.35,3.5,1.026143745,10,15,2.32805817,-1.328058165
6,4006,2,1,1,1,2.5,0.1,1,0.668805203,0,1,-1.500000008,7.65E-09
6,4006,2,1,2,4,2.5,0.2,2,0.590909129,0,1,-0.500000008,7.66E-09
6,4006,2,1,3,3,2.5,0.2,2,0.692926575,0,1,-0.500000008,7.66E-09
6,4006,2,1,4,1,2.5,0.05,0.5,0.825317711,0,2,-2.000000008,7.62E-09
6,4006,2,1,5,1,0,0,0,0.531151722,0,3,-7.62E-09,7.62E-09
6,4006,2,1,6,2,2.5,0.5,5,0.498925611,10,1,2.499999992,0.016829859
6,4006,2,1,7,3,5,0.3,6,0.67027207,10,2,0.999999992,0.006731948
6,4006,2,1,8,1,5,0,0,0.962612611,0,4,-5.016579748,0.016579748
6,4006,2,1,9,3,2.5,0.3,3,0.640600324,10,3,0.493268052,0.010052599
6,4006,2,1,10,3,2.5,0.25,2.5,0.806115678,10,4,-0.010052599,0.010052599
6,4006,2,1,11,4,2.5,0.2,2,1.16201539,0,2,-0.524758005,0.024758005
6,4006,2,1,12,1,5,0.1,2,0.867126971,0,5,-3.024758005,0.024758005
6,4006,2,1,13,2,2.5,0.35,3.5,0.73737393,10,2,0.958412144,0.04803983
6,4006,2,1,14,3,2.5,0.35,3.5,0.972920633,10,5,0.974057176,0.032500119
6,4006,2,1,15,3,2.5,0.25,2.5,1.209208168,10,6,-0.032500119,0.032500119
6,4006,2,1,16,2,5,0.5,10,0.566462937,10,3,4.935810555,0.097417029
6,4006,2,1,17,1,2.5,0.15,1.5,0.840833997,0,6,-1.138632306,0.138632306
6,4006,2,1,18,4,2.5,0.05,0.5,1.327750569,0,3,-2.138632306,0.138632306
6,4006,2,1,19,1,5,0,0,0.53603216,0,7,-5.138632306,0.138632306
6,4006,2,1,20,1,2.5,0.2,2,0.693768747,0,8,-0.638632306,0.138632306
6,4006,2,1,21,2,5,0.4,8,1.423486443,10,4,2.902582972,0.116957044
6,4006,2,1,22,3,7.5,0.2,6,0.729360812,0,7,-1.662458653,0.162458653
6,4006,2,1,23,2,2.5,0.45,4.5,0.58376365,10,5,1.883042956,0.129633578
6,4006,2,1,24,2,10,0.45,18,0.654215254,10,6,7.870366422,0.182616416
6,4006,2,1,25,1,2.5,0.05,0.5,0.898434858,0,9,-2.34846538,0.34846538
6,4006,2,1,26,1,5,0.1,2,0.656950849,0,10,-3.34846538,0.34846538
6,4006,2,1,27,2,2.5,0.45,4.5,0.635855644,10,7,1.817383584,0.194850934
6,4006,2,1,28,4,2.5,0.25,2.5,1.398201464,10,4,-0.378597129,0.378597129
6,4006,2,1,29,4,5,0.35,7,0.614834631,10,5,1.621402871,0.389512317
6,4006,2,1,30,2,2.5,0.3,3,1.09867728,10,8,0.278266626,0.223606648
6,4006,2,2,31,2,2.5,0.5,5,0.681423864,10,9,2.276393352,0.238931193
6,4006,2,2,32,2,5,0.35,7,1.342380099,10,10,1.761068807,0.250786604
6,4006,2,2,33,2,2.5,0.4,4,1.124258875,10,11,1.249213396,0.259196234
6,4006,2,2,34,1,5,0,0,0.95917779,0,11,-5.497744868,0.497744868
6,4006,2,2,35,4,5,0.3,6,0.660714652,10,6,0.518222384,0.485266259
6,4006,2,2,36,2,2.5,0.4,4,0.872414607,10,12,1.232211773,0.276083403
6,4006,2,2,37,3,7.5,0.2,6,0.517850281,0,8,-2.002468887,0.502468887
6,4006,2,2,38,4,2.5,0.45,4.5,0.760959872,10,7,1.494303989,0.515755576
6,4006,2,2,39,2,10,0.45,18,0.699503369,10,13,7.699141424,0.352688738
6,4006,2,2,40,4,2.5,0.25,2.5,0.522943835,10,8,-0.643405346,0.643405346
6,4006,2,2,41,4,5,0.5,10,0.845091086,10,9,4.356594654,0.672733682
6,4006,2,2,42,3,7.5,0.15,4.5,0.681748083,0,9,-3.727125041,0.727125041
6,4006,2,2,43,1,10,0.05,2,0.635614121,0,12,-8.751422767,0.751422767
6,4006,2,2,44,4,5,0.1,2,0.682727266,0,10,-3.672733682,0.672733682
6,4006,2,2,45,1,7.5,0.05,1.5,0.639182881,0,13,-6.751422767,0.751422766
6,4006,2,2,46,3,10,0.15,6,0.609657591,0,10,-4.72712504,0.72712504
6,4006,2,2,47,1,10,0.15,6,0.72499566,0,14,-4.751422766,0.751422766
6,4006,2,2,48,4,10,0.15,6,0.633201749,0,11,-4.672733682,0.672733682
6,4006,2,2,49,3,7.5,0.25,7.5,0.557365544,10,11,-0.72712504,0.72712504
6,4006,2,2,50,3,5,0.35,7,0.60574112,10,12,1.27287496,0.735693959
6,4006,2,2,51,2,10,0.5,20,0.658445939,10,14,9.553976114,0.510340685
6,4006,2,2,52,3,10,0.3,12,0.912603654,10,13,1.105903592,0.901541285
6,4006,2,2,53,4,10,0.25,10,0.809710377,10,12,-0.870575663,0.870575663
6,4006,2,2,54,4,10,0.4,16,0.596371256,10,13,5.129424337,0.905106643
6,4006,2,2,55,4,7.5,0.3,9,0.969327829,10,14,0.594893357,0.909111429
6,4006,2,2,56,3,5,0.25,5,1.061326149,10,14,-0.996448989,0.996448989
6,4006,2,2,57,4,2.5,0,0,0.715659479,0,15,-3.409111429,0.909111429
6,4006,2,2,58,2,2.5,0.5,5,0.628971798,10,15,1.876416016,0.636215905
6,4006,2,2,59,3,5,0.25,5,1.378045626,10,15,-1.02755948,1.02755948
6,4006,2,2,60,1,7.5,0,0,1.709123929,0,15,-8.575282943,1.075282943
7,4007,2,1,1,4,-1,0.15,-1,-1,0,1,0,0
7,4007,2,1,2,2,2.5,0.4,4,1.331603763,10,1,1.499999999,0.149327867
7,4007,2,1,3,2,5,0.3,6,1.286571218,10,2,0.850672133,0.234013904
7,4007,2,1,4,3,2.5,0.25,2.5,1.604370135,10,1,-1.48E-09,1.33E-09
7,4007,2,1,5,1,2.5,0,0,1.507109175,0,1,-2.500000001,-0.243193999
7,4007,2,1,6,4,2.5,0.3,3,1.467350659,10,2,0.491670458,0.057276275
7,4007,2,1,7,1,-1,0,-1,-1,0,2,0,-0.238379701
7,4007,2,1,8,4,7.5,0.25,7.5,1.351877643,10,3,-0.057276275,0.051704577
7,4007,2,1,9,2,0,0.4,0,2.126301388,10,3,-0.238490189,0.215290436
7,4007,2,1,10,2,5,0.5,10,0.944550293,10,4,4.784709564,0.691617415
7,4007,2,1,11,3,2.5,0.25,2.5,2.085106346,10,2,-0.049919373,0.045063336
7,4007,2,1,12,4,7.5,0.5,15,1.583265857,10,4,7.403146933,0.833850489
7,4007,2,1,13,1,2.5,0.05,0.5,1.45531321,0,3,-1.87892029,-0.303856566
7,4007,2,1,14,3,5,0.2,4,1.674108101,0,3,-1.10646454,-0.001169675
7,4007,2,1,15,4,7.5,0.1,3,1.368547163,0,5,-5.316232461,0.299082126
7,4007,2,1,16,2,7.5,0.4,12,1.343268794,10,5,3.785179048,1.091642759
7,4007,2,1,17,4,5,0.3,6,1.621843242,10,6,0.663854476,0.402233506
7,4007,2,1,18,4,5,0.35,7,1.747864229,10,7,1.597766494,0.561294213
7,4007,2,1,19,1,0,0.1,0,0.845347297,0,4,0.282551089,-0.254422588
7,4007,2,1,20,4,5,0.25,5,1.669056931,10,8,-0.564060873,0.509190385
7,4007,2,1,21,1,0,0.05,0,1.477556036,0,5,0.257751351,-0.232091712
7,4007,2,1,22,1,0,0.2,0,1.217779605,0,6,0.232091712,-0.208986539
7,4007,2,1,23,4,5,0,0,1.730558977,0,9,-5.513986789,-0.022400613
7,4007,2,1,24,3,5,0.25,5,2.337403271,10,4,0.001640563,-0.001477242
7,4007,2,1,25,1,2.5,0,0,1.265401012,0,7,-2.25848914,-0.461211264
7,4007,2,1,26,4,5,0.2,4,1.793807042,0,10,-0.964287145,-0.129516395
7,4007,2,1,27,3,-1,0.3,-1,-1,10,5,0,-0.020496218
7,4007,2,1,28,4,2.5,0.05,0.5,2.994155299,0,11,-1.870483605,-0.311472551
7,4007,2,1,29,2,10,0.35,14,0.955866716,10,6,2.944559609,1.348576926
7,4007,2,1,30,1,0,0.05,0,1.259053633,0,8,0.449108162,-0.404398586
7,4007,2,2,31,2,5,0.5,10,1.999056876,10,7,3.647025534,1.716042826
7,4007,2,2,32,2,-1,0.45,-1,-1,10,8,0,1.716042826
7,4007,2,2,33,3,2.5,0.25,2.5,1.162546998,10,6,-0.037405731,0.033766991
7,4007,2,2,34,2,7.5,0.45,13.5,1.195896037,10,9,4.284177921,2.142320177
7,4007,2,2,35,1,2.5,0.1,1,1.253916156,0,9,-1.173040759,-0.44106983
7,4007,2,2,36,3,2.5,0.3,3,1.281575891,10,7,0.431206168,0.11172123
7,4007,2,2,37,3,2.5,0.2,2,1.890866984,0,8,-0.61172123,0.052214457
7,4007,2,2,38,3,5,0.2,4,1.650470737,0,9,-1.052214457,-0.05014244
7,4007,2,2,39,3,7.5,0.35,10.5,1.925366307,10,10,3.05014244,0.253505067
7,4007,2,2,40,3,7.5,0.15,4.5,1.771354755,0,11,-3.253505067,-0.062988097
7,4007,2,2,41,1,0,0.05,0,1.741777536,0,10,0.436001366,-0.392596597
7,4007,2,2,42,1,0,0.15,0,1.20724392,0,11,0.392596597,-0.353512856
7,4007,2,2,43,3,5,0.3,6,2.046412163,10,12,1.054874701,0.050140091
7,4007,2,2,44,3,5,0.25,5,1.978071424,10,13,-0.050140091,0.045262583
7,4007,2,2,45,2,7.5,0.5,15,1.209790946,10,10,5.341387441,2.690357885
7,4007,2,2,46,4,2.5,0.4,4,1.680665567,10,12,1.632209642,0.030279947
7,4007,2,2,47,2,10,0.35,14,2.61079304,10,11,1.293659982,2.835126341
7,4007,2,2,48,3,5,0.35,7,2.072040349,10,14,1.873786783,0.312752272
7,4007,2,2,49,1,5,0.1,2,1.311650393,0,12,-2.755818502,-0.512260908
7,4007,2,2,50,2,-1,0.45,-1,-1,10,12,0,2.83721067
7,4007,2,2,51,1,0,0,0,0.984005741,0,13,0.512260908,-0.461264356
7,4007,2,2,52,3,5,0.15,3,1.491828213,0,15,-2.301504926,0.07762005
7,4007,2,2,53,4,5,0.2,4,2.199710259,0,13,-1.036465179,-0.064359666
7,4007,2,2,54,2,10,0.45,18,1.011612399,10,13,5.1774722,3.33795505
7,4007,2,2,55,2,7.5,0.5,15,1.677914315,10,14,4.16204495,3.752294577
7,4007,2,2,56,4,2.5,0.25,2.5,2.824486714,10,14,-0.027090235,0.024454962
7,4007,2,2,57,1,0,0.15,0,2.805508904,0,14,0.38967311,-0.350880407
7,4007,2,2,58,1,0,0,0,0.960781065,0,15,0.350880407,-0.315949592
7,4007,2,2,59,2,10,0.5,20,1.110116184,10,15,6.240614004,4.380651044
7,4007,2,2,60,4,5,0.45,9,1.722991803,10,15,3.907187427,0.481780546
8,4008,2,1,1,3,-1,0.25,-1,-1,10,1,0,0
8,4008,2,1,2,4,2.5,0.35,3.5,1.314194992,10,1,0.895130207,0.151156552
8,4008,2,1,3,1,7.5,0,0,1.322219563,0,1,-7.604869793,-1.811399004
8,4008,2,1,4,4,7.5,0.2,6,1.890596635,0,2,-1.651156552,-0.264900509
8,4008,2,1,5,1,0,0.2,0,2.506258764,0,2,1.951939262,-1.851005407
8,4008,2,1,6,4,0,0.45,0,1.380936621,10,3,0.222566332,-0.211057532
8,4008,2,1,7,1,2.5,0.1,1,0.84498287,0,3,0.346178329,-1.828277612
8,4008,2,1,8,1,2.5,0,0,1.889869892,0,4,-0.671722388,-1.997537663
8,4008,2,1,9,2,2.5,0.45,4.5,1.875216823,10,1,1.895130207,0.202866079
